time_s	TempA_K	TempB_K	Setpoint_K	Heater_1	Ramp	Rate_K/m	Res_Ohm
0002107.3	044.41	043.45	295.00	000.00	0	001.00	00095.0550
0002108.4	044.43	043.45	295.00	000.00	0	001.00	00095.1371
0002109.5	044.45	043.47	295.00	000.00	0	001.00	00095.2348
0002110.5	044.46	043.48	295.00	000.00	0	001.00	00095.3325
0002111.6	044.48	043.49	295.00	000.00	0	001.00	00095.4303
0002112.7	044.49	043.50	295.00	000.00	0	001.00	00095.5275
0002113.8	044.52	043.51	295.00	000.00	0	001.00	00095.6243
0002114.9	044.53	043.52	295.00	000.00	0	001.00	00095.7216
0002116.1	044.55	043.53	295.00	000.00	0	001.00	00095.8201
0002117.2	044.57	043.54	295.00	000.00	0	001.00	00095.9163
0002118.3	044.58	043.55	295.00	000.00	0	001.00	00096.0137
0002119.4	044.60	043.56	295.00	000.00	0	001.00	00096.1108
0002120.5	044.62	043.57	295.00	000.00	0	001.00	00096.2228
0002121.6	044.63	043.58	295.00	000.00	0	001.00	00096.3195
0002122.7	044.65	043.59	295.00	000.00	0	001.00	00096.4170
0002123.8	044.67	043.60	295.00	000.00	0	001.00	00096.5140
0002125.0	044.69	043.62	295.00	000.00	0	001.00	00096.6112
0002126.1	044.70	043.63	295.00	000.00	0	001.00	00096.7073
0002127.2	044.72	043.64	295.00	000.00	0	001.00	00096.8041
0002128.2	044.74	043.65	295.00	000.00	0	001.00	00096.8852
0002129.3	044.75	043.66	295.00	000.00	0	001.00	00096.9819
0002130.4	044.77	043.67	295.00	000.00	0	001.00	00097.0785
0002131.5	044.79	043.68	295.00	000.00	0	001.00	00097.1747
0002132.6	044.81	043.70	295.00	000.00	0	001.00	00097.2725
0002133.7	044.83	043.70	295.00	000.00	0	001.00	00097.3673
0002134.8	044.84	043.72	295.00	000.00	0	001.00	00097.4647
0002135.9	044.86	043.72	295.00	000.00	0	001.00	00097.5605
0002137.0	044.88	043.73	295.00	000.00	0	001.00	00097.6568
0002138.1	044.90	043.74	295.00	000.00	0	001.00	00097.7533
0002139.2	044.91	043.75	295.00	000.00	0	001.00	00097.8502
0002140.3	044.93	043.77	295.00	000.00	0	001.00	00097.9471
0002141.4	044.95	043.77	295.00	000.00	0	001.00	00098.0418
0002142.5	044.97	043.78	295.00	000.00	0	001.00	00098.1385
0002143.6	044.99	043.80	295.00	000.00	0	001.00	00098.2351
0002144.7	045.00	043.80	295.00	000.00	0	001.00	00098.3297
0002145.8	045.03	043.82	295.00	000.00	0	001.00	00098.4261
0002147.0	045.04	043.83	295.00	000.00	0	001.00	00098.5233
0002148.1	045.06	043.84	295.00	000.00	0	001.00	00098.6193
0002149.2	045.08	043.85	295.00	000.00	0	001.00	00098.7292
0002150.3	045.10	043.86	295.00	000.00	0	001.00	00098.8254
0002151.4	045.12	043.87	295.00	000.00	0	001.00	00098.9213
0002152.5	045.13	043.88	295.00	000.00	0	001.00	00099.0172
0002153.6	045.15	043.89	295.00	000.00	0	001.00	00099.1128
0002154.7	045.17	043.90	295.00	000.00	0	001.00	00099.2092
0002155.8	045.19	043.91	295.00	000.00	0	001.00	00099.3046
0002157.0	045.21	043.92	295.00	000.00	0	001.00	00099.4001
0002158.0	045.22	043.94	295.00	000.00	0	001.00	00099.4955
0002159.1	045.24	043.95	295.00	000.00	0	001.00	00099.5754
0002160.2	045.26	043.96	295.00	000.00	0	001.00	00099.6709
0002161.3	045.27	043.97	295.00	000.00	0	001.00	00099.7674
0002162.4	045.29	043.98	295.00	000.00	0	001.00	00099.8630
0002163.5	045.31	043.99	295.00	000.00	0	001.00	00099.9573
0002164.6	045.33	044.00	295.00	000.00	0	001.00	00100.0540
0002165.7	045.35	044.01	295.00	000.00	0	001.00	00100.1490
0002166.8	045.37	044.02	295.00	000.00	0	001.00	00100.2430
0002167.9	045.39	044.03	295.00	000.00	0	001.00	00100.3400
0002169.0	045.40	044.04	295.00	000.00	0	001.00	00100.4330
0002170.1	045.42	044.05	295.00	000.00	0	001.00	00100.5290
0002171.2	045.44	044.06	295.00	000.00	0	001.00	00100.6250
0002172.3	045.46	044.07	295.00	000.00	0	001.00	00100.7190
0002173.4	045.47	044.08	295.00	000.00	0	001.00	00100.8140
0002174.5	045.49	044.09	295.00	000.00	0	001.00	00100.9090
0002175.6	045.50	044.10	295.00	000.00	0	001.00	00101.0040
0002176.7	045.53	044.11	295.00	000.00	0	001.00	00101.0990
0002177.8	045.54	044.13	295.00	000.00	0	001.00	00101.1950
0002178.9	045.56	044.14	295.00	000.00	0	001.00	00101.2890
0002180.0	045.58	044.14	295.00	000.00	0	001.00	00101.3830
0002181.2	045.59	044.15	295.00	000.00	0	001.00	00101.4780
0002182.3	045.61	044.17	295.00	000.00	0	001.00	00101.5730
0002183.4	045.63	044.18	295.00	000.00	0	001.00	00101.6660
0002184.5	045.65	044.19	295.00	000.00	0	001.00	00101.7610
0002185.6	045.66	044.20	295.00	000.00	0	001.00	00101.8560
0002186.7	045.68	044.20	295.00	000.00	0	001.00	00101.9510
0002187.8	045.70	044.22	295.00	000.00	0	001.00	00102.0440
0002188.9	045.72	044.23	295.00	000.00	0	001.00	00102.1390
0002189.9	045.73	044.24	295.00	000.00	0	001.00	00102.2330
0002191.1	045.75	044.25	295.00	000.00	0	001.00	00102.3270
0002192.2	045.76	044.26	295.00	000.00	0	001.00	00102.4210
0002193.3	045.79	044.27	295.00	000.00	0	001.00	00102.5160
0002194.4	045.80	044.28	295.00	000.00	0	001.00	00102.6100
0002195.5	045.83	044.29	295.00	000.00	0	001.00	00102.7040
0002196.6	045.84	044.30	295.00	000.00	0	001.00	00102.7980
0002197.7	045.85	044.31	295.00	000.00	0	001.00	00102.8920
0002198.8	045.87	044.32	295.00	000.00	0	001.00	00102.9860
0002199.9	045.89	044.33	295.00	000.00	0	001.00	00103.0810
0002201.0	045.91	044.34	295.00	000.00	0	001.00	00103.1750
0002202.1	045.92	044.35	295.00	000.00	0	001.00	00103.2680
0002203.2	045.94	044.36	295.00	000.00	0	001.00	00103.3620
0002204.3	045.96	044.37	295.00	000.00	0	001.00	00103.4570
0002205.4	045.98	044.38	295.00	000.00	0	001.00	00103.5520
0002206.5	046.00	044.39	295.00	000.00	0	001.00	00103.6450
0002207.6	046.01	044.41	295.00	000.00	0	001.00	00103.7390
0002208.7	046.03	044.41	295.00	000.00	0	001.00	00103.8300
0002209.8	046.05	044.42	295.00	000.00	0	001.00	00103.9250
0002210.9	046.06	044.44	295.00	000.00	0	001.00	00104.0180
0002212.1	046.08	044.45	295.00	000.00	0	001.00	00104.1120
0002213.2	046.10	044.45	295.00	000.00	0	001.00	00104.2050
0002214.3	046.12	044.47	295.00	000.00	0	001.00	00104.2980
0002215.4	046.14	044.47	295.00	000.00	0	001.00	00104.3920
0002216.5	046.16	044.49	295.00	000.00	0	001.00	00104.4850
0002217.6	046.17	044.49	295.00	000.00	0	001.00	00104.5800
0002218.7	046.19	044.51	295.00	000.00	0	001.00	00104.6870
0002219.8	046.21	044.52	295.00	000.00	0	001.00	00104.7800
0002221.0	046.22	044.53	295.00	000.00	0	001.00	00104.8730
0002222.1	046.24	044.53	295.00	000.00	0	001.00	00104.9660
0002223.2	046.26	044.54	295.00	000.00	0	001.00	00105.0600
0002224.3	046.27	044.56	295.00	000.00	0	001.00	00105.1530
0002225.4	046.29	044.56	295.00	000.00	0	001.00	00105.2460
0002226.5	046.31	044.57	295.00	000.00	0	001.00	00105.3390
0002227.6	046.33	044.58	295.00	000.00	0	001.00	00105.4320
0002228.7	046.34	044.59	295.00	000.00	0	001.00	00105.5250
0002229.8	046.36	044.61	295.00	000.00	0	001.00	00105.6170
0002230.9	046.38	044.61	295.00	000.00	0	001.00	00105.7100
0002232.0	046.39	044.62	295.00	000.00	0	001.00	00105.8030
0002233.1	046.41	044.63	295.00	000.00	0	001.00	00105.8960
0002234.2	046.42	044.64	295.00	000.00	0	001.00	00105.9880
0002235.3	046.44	044.65	295.00	000.00	0	001.00	00106.0810
0002236.4	046.46	044.66	295.00	000.00	0	001.00	00106.1740
0002237.5	046.48	044.67	295.00	000.00	0	001.00	00106.2660
0002238.6	046.49	044.68	295.00	000.00	0	001.00	00106.3440
0002239.7	046.51	044.69	295.00	000.00	0	001.00	00106.4370
0002240.8	046.53	044.70	295.00	000.00	0	001.00	00106.5300
0002241.9	046.55	044.71	295.00	000.00	0	001.00	00106.6220
0002243.0	046.56	044.72	295.00	000.00	0	001.00	00106.7140
0002244.1	046.58	044.73	295.00	000.00	0	001.00	00106.8060
0002245.2	046.59	044.74	295.00	000.00	0	001.00	00106.8990
0002246.2	046.62	044.75	295.00	000.00	0	001.00	00106.9910
0002247.3	046.63	044.76	295.00	000.00	0	001.00	00107.0840
0002248.4	046.65	044.77	295.00	000.00	0	001.00	00107.1750
0002249.6	046.66	044.78	295.00	000.00	0	001.00	00107.2680
0002250.7	046.69	044.79	295.00	000.00	0	001.00	00107.3590
0002251.8	046.70	044.80	295.00	000.00	0	001.00	00107.4520
0002252.9	046.72	044.81	295.00	000.00	0	001.00	00107.5430
0002254.0	046.74	044.82	295.00	000.00	0	001.00	00107.6360
0002255.1	046.76	044.83	295.00	000.00	0	001.00	00107.7270
0002256.2	046.77	044.84	295.00	000.00	0	001.00	00107.8200
0002257.3	046.79	044.84	295.00	000.00	0	001.00	00107.9110
0002258.4	046.80	044.86	295.00	000.00	0	001.00	00108.0030
0002259.5	046.82	044.87	295.00	000.00	0	001.00	00108.0950
0002260.6	046.84	044.88	295.00	000.00	0	001.00	00108.1870
0002261.7	046.86	044.89	295.00	000.00	0	001.00	00108.2780
0002262.8	046.87	044.90	295.00	000.00	0	001.00	00108.3700
0002263.9	046.89	044.91	295.00	000.00	0	001.00	00108.4610
0002265.0	046.91	044.92	295.00	000.00	0	001.00	00108.5530
0002266.1	046.93	044.92	295.00	000.00	0	001.00	00108.6440
0002267.2	046.95	044.93	295.00	000.00	0	001.00	00108.7370
0002268.3	046.96	044.94	295.00	000.00	0	001.00	00108.8270
0002269.4	046.98	044.95	295.00	000.00	0	001.00	00108.9200
0002270.5	047.00	044.96	295.00	000.00	0	001.00	00109.0110
0002271.6	047.02	044.97	295.00	000.00	0	001.00	00109.1030
0002272.7	047.03	044.98	295.00	000.00	0	001.00	00109.1930
0002273.8	047.06	044.99	295.00	000.00	0	001.00	00109.2840
0002275.0	047.07	045.00	295.00	000.00	0	001.00	00109.3760
0002276.1	047.09	045.01	295.00	000.00	0	001.00	00109.4670
0002277.2	047.11	045.03	295.00	000.00	0	001.00	00109.5580
0002278.2	047.12	045.04	295.00	000.00	0	001.00	00109.6490
0002279.4	047.14	045.05	295.00	000.00	0	001.00	00109.7400
0002280.5	047.15	045.06	295.00	000.00	0	001.00	00109.8310
0002281.6	047.17	045.07	295.00	000.00	0	001.00	00109.9220
0002282.7	047.19	045.08	295.00	000.00	0	001.00	00110.0130
0002283.8	047.20	045.09	295.00	000.00	0	001.00	00110.1030
0002284.9	047.22	045.11	295.00	000.00	0	001.00	00110.1940
0002286.0	047.24	045.12	295.00	000.00	0	001.00	00110.2860
0002287.1	047.26	045.13	295.00	000.00	0	001.00	00110.3760
0002288.2	047.28	045.14	295.00	000.00	0	001.00	00110.4660
0002289.3	047.29	045.16	295.00	000.00	0	001.00	00110.5570
0002290.4	047.31	045.17	295.00	000.00	0	001.00	00110.6480
0002291.5	047.32	045.18	295.00	000.00	0	001.00	00110.7380
0002292.6	047.34	045.19	295.00	000.00	0	001.00	00110.8290
0002293.7	047.35	045.20	295.00	000.00	0	001.00	00110.9200
0002294.8	047.37	045.21	295.00	000.00	0	001.00	00111.0110
0002295.9	047.39	045.22	295.00	000.00	0	001.00	00111.1010
0002297.1	047.41	045.23	295.00	000.00	0	001.00	00111.1930
0002298.1	047.42	045.24	295.00	000.00	0	001.00	00111.2840
0002299.2	047.45	045.25	295.00	000.00	0	001.00	00111.3740
0002300.3	047.47	045.27	295.00	000.00	0	001.00	00111.4640
0002301.4	047.47	045.27	295.00	000.00	0	001.00	00111.5540
0002302.5	047.49	045.29	295.00	000.00	0	001.00	00111.6440
0002303.6	047.51	045.30	295.00	000.00	0	001.00	00111.7340
0002304.8	047.52	045.31	295.00	000.00	0	001.00	00111.8230
0002305.8	047.54	045.32	295.00	000.00	0	001.00	00111.9140
0002306.9	047.56	045.33	295.00	000.00	0	001.00	00112.0040
0002308.0	047.57	045.34	295.00	000.00	0	001.00	00112.0930
0002309.1	047.59	045.35	295.00	000.00	0	001.00	00112.1830
0002310.2	047.61	045.37	295.00	000.00	0	001.00	00112.2600
0002311.3	047.62	045.38	295.00	000.00	0	001.00	00112.3490
0002312.4	047.64	045.39	295.00	000.00	0	001.00	00112.4390
0002313.5	047.65	045.40	295.00	000.00	0	001.00	00112.5280
0002314.6	047.67	045.41	295.00	000.00	0	001.00	00112.6180
0002315.7	047.69	045.43	295.00	000.00	0	001.00	00112.7080
0002316.8	047.71	045.44	295.00	000.00	0	001.00	00112.7960
0002317.9	047.72	045.45	295.00	000.00	0	001.00	00112.9020
0002319.0	047.74	045.46	295.00	000.00	0	001.00	00112.9910
0002320.1	047.76	045.47	295.00	000.00	0	001.00	00113.0810
0002321.2	047.77	045.48	295.00	000.00	0	001.00	00113.1550
0002322.3	047.79	045.49	295.00	000.00	0	001.00	00113.2600
0002323.4	047.80	045.50	295.00	000.00	0	001.00	00113.3350
0002324.5	047.82	045.51	295.00	000.00	0	001.00	00113.4250
0002325.6	047.84	045.53	295.00	000.00	0	001.00	00113.5140
0002326.7	047.85	045.54	295.00	000.00	0	001.00	00113.6020
0002327.8	047.87	045.55	295.00	000.00	0	001.00	00113.6920
0002328.9	047.88	045.56	295.00	000.00	0	001.00	00113.7810
0002330.0	047.91	045.57	295.00	000.00	0	001.00	00113.8700
0002331.1	047.92	045.58	295.00	000.00	0	001.00	00113.9610
0002332.2	047.94	045.59	295.00	000.00	0	001.00	00114.0480
0002333.3	047.95	045.60	295.00	000.00	0	001.00	00114.1380
0002334.4	047.97	045.61	295.00	000.00	0	001.00	00114.2270
0002335.5	047.98	045.63	295.00	000.00	0	001.00	00114.3160
0002336.6	048.00	045.64	295.00	000.00	0	001.00	00114.4050
0002337.7	048.02	045.65	295.00	000.00	0	001.00	00114.5080
0002338.8	048.04	045.66	295.00	000.00	0	001.00	00114.5970
0002340.0	048.05	045.67	295.00	000.00	0	001.00	00114.6860
0002341.1	048.07	045.68	295.00	000.00	0	001.00	00114.7740
0002342.2	048.09	045.69	295.00	000.00	0	001.00	00114.8630
0002343.3	048.10	045.70	295.00	000.00	0	001.00	00114.9520
0002344.4	048.12	045.71	295.00	000.00	0	001.00	00115.0410
0002345.5	048.14	045.73	295.00	000.00	0	001.00	00115.1300
0002346.6	048.15	045.74	295.00	000.00	0	001.00	00115.2190
0002347.7	048.17	045.74	295.00	000.00	0	001.00	00115.3070
0002348.8	048.18	045.76	295.00	000.00	0	001.00	00115.3960
0002349.9	048.20	045.77	295.00	000.00	0	001.00	00115.4840
0002351.0	048.21	045.78	295.00	000.00	0	001.00	00115.5730
0002352.1	048.23	045.80	295.00	000.00	0	001.00	00115.6460
0002353.2	048.25	045.80	295.00	000.00	0	001.00	00115.7360
0002354.3	048.26	045.81	295.00	000.00	0	001.00	00115.8240
0002355.3	048.28	045.82	295.00	000.00	0	001.00	00115.9120
0002356.4	048.29	045.83	295.00	000.00	0	001.00	00116.0000
0002357.5	048.31	045.84	295.00	000.00	0	001.00	00116.0890
0002358.6	048.32	045.85	295.00	000.00	0	001.00	00116.1780
0002359.7	048.34	045.87	295.00	000.00	0	001.00	00116.2660
0002360.8	048.36	045.88	295.00	000.00	0	001.00	00116.3550
0002361.9	048.37	045.89	295.00	000.00	0	001.00	00116.4430
0002363.0	048.39	045.90	295.00	000.00	0	001.00	00116.5310
0002364.1	048.41	045.91	295.00	000.00	0	001.00	00116.6180
0002365.3	048.43	045.92	295.00	000.00	0	001.00	00116.7060
0002366.4	048.44	045.93	295.00	000.00	0	001.00	00116.7950
0002367.5	048.46	045.95	295.00	000.00	0	001.00	00116.8840
0002368.6	048.48	045.95	295.00	000.00	0	001.00	00116.9710
0002369.7	048.49	045.96	295.00	000.00	0	001.00	00117.0590
0002370.8	048.51	045.97	295.00	000.00	0	001.00	00117.1460
0002371.9	048.53	045.98	295.00	000.00	0	001.00	00117.2340
0002373.0	048.54	045.99	295.00	000.00	0	001.00	00117.3360
0002374.1	048.56	046.01	295.00	000.00	0	001.00	00117.4240
0002375.2	048.58	046.02	295.00	000.00	0	001.00	00117.5120
0002376.3	048.59	046.03	295.00	000.00	0	001.00	00117.5860
0002377.4	048.61	046.04	295.00	000.00	0	001.00	00117.6720
0002378.5	048.63	046.05	295.00	000.00	0	001.00	00117.7750
0002379.6	048.64	046.05	295.00	000.00	0	001.00	00117.8630
0002380.8	048.66	046.07	295.00	000.00	0	001.00	00117.9500
0002381.9	048.67	046.08	295.00	000.00	0	001.00	00118.0380
0002383.0	048.69	046.09	295.00	000.00	0	001.00	00118.1250
0002384.1	048.70	046.10	295.00	000.00	0	001.00	00118.2120
0002385.2	048.73	046.11	295.00	000.00	0	001.00	00118.3000
0002386.3	048.74	046.12	295.00	000.00	0	001.00	00118.3870
0002387.4	048.76	046.14	295.00	000.00	0	001.00	00118.4740
0002388.5	048.77	046.14	295.00	000.00	0	001.00	00118.5620
0002389.6	048.78	046.15	295.00	000.00	0	001.00	00118.6490
0002390.7	048.81	046.16	295.00	000.00	0	001.00	00118.7360
0002391.8	048.82	046.17	295.00	000.00	0	001.00	00118.8240
0002392.9	048.84	046.19	295.00	000.00	0	001.00	00118.9110
0002394.0	048.85	046.19	295.00	000.00	0	001.00	00118.9990
0002395.1	048.87	046.21	295.00	000.00	0	001.00	00119.0850
0002396.2	048.88	046.21	295.00	000.00	0	001.00	00119.1720
0002397.3	048.90	046.23	295.00	000.00	0	001.00	00119.2590
0002398.4	048.92	046.24	295.00	000.00	0	001.00	00119.3470
0002399.5	048.92	046.25	295.00	000.00	0	001.00	00119.4340
0002400.6	048.94	046.26	295.00	000.00	0	001.00	00119.5210
0002401.7	048.96	046.27	295.00	000.00	0	001.00	00119.6070
0002402.8	048.98	046.28	295.00	000.00	0	001.00	00119.6940
0002403.9	048.99	046.29	295.00	000.00	0	001.00	00119.7810
0002405.1	049.01	046.30	295.00	000.00	0	001.00	00119.8680
0002406.1	049.02	046.31	295.00	000.00	0	001.00	00119.9550
0002407.2	049.05	046.32	295.00	000.00	0	001.00	00120.0420
0002408.3	049.06	046.33	295.00	000.00	0	001.00	00120.1290
0002409.4	049.07	046.34	295.00	000.00	0	001.00	00120.2150
0002410.5	049.09	046.35	295.00	000.00	0	001.00	00120.3020
0002411.6	049.11	046.36	295.00	000.00	0	001.00	00120.3740
0002412.7	049.12	046.38	295.00	000.00	0	001.00	00120.4610
0002413.8	049.14	046.38	295.00	000.00	0	001.00	00120.5490
0002414.9	049.15	046.39	295.00	000.00	0	001.00	00120.6360
0002416.0	049.18	046.41	295.00	000.00	0	001.00	00120.7230
0002417.1	049.19	046.41	295.00	000.00	0	001.00	00120.8070
0002418.2	049.20	046.42	295.00	000.00	0	001.00	00120.8950
0002419.3	049.21	046.44	295.00	000.00	0	001.00	00120.9810
0002420.4	049.23	046.45	295.00	000.00	0	001.00	00121.0680
0002421.5	049.24	046.45	295.00	000.00	0	001.00	00121.1540
0002422.5	049.26	046.46	295.00	000.00	0	001.00	00121.2400
0002423.6	049.28	046.48	295.00	000.00	0	001.00	00121.3260
0002424.7	049.30	046.49	295.00	000.00	0	001.00	00121.4120
0002425.9	049.31	046.50	295.00	000.00	0	001.00	00121.4990
0002427.0	049.33	046.51	295.00	000.00	0	001.00	00121.5870
0002428.1	049.35	046.52	295.00	000.00	0	001.00	00121.6720
0002429.2	049.36	046.52	295.00	000.00	0	001.00	00121.7580
0002430.3	049.38	046.53	295.00	000.00	0	001.00	00121.8440
0002431.4	049.40	046.55	295.00	000.00	0	001.00	00121.9310
0002432.5	049.41	046.56	295.00	000.00	0	001.00	00122.0160
0002433.6	049.42	046.57	295.00	000.00	0	001.00	00122.1020
0002434.7	049.44	046.58	295.00	000.00	0	001.00	00122.1890
0002435.8	049.45	046.59	295.00	000.00	0	001.00	00122.2750
0002436.9	049.47	046.60	295.00	000.00	0	001.00	00122.3610
0002438.0	049.49	046.61	295.00	000.00	0	001.00	00122.4460
0002439.1	049.51	046.62	295.00	000.00	0	001.00	00122.5320
0002440.2	049.52	046.63	295.00	000.00	0	001.00	00122.6190
0002441.3	049.53	046.64	295.00	000.00	0	001.00	00122.7040
0002442.4	049.55	046.65	295.00	000.00	0	001.00	00122.7900
0002443.5	049.57	046.66	295.00	000.00	0	001.00	00122.8750
0002444.6	049.58	046.67	295.00	000.00	0	001.00	00122.9610
0002445.7	049.59	046.68	295.00	000.00	0	001.00	00123.0470
0002446.8	049.61	046.69	295.00	000.00	0	001.00	00123.1320
0002447.9	049.63	046.70	295.00	000.00	0	001.00	00123.2180
0002449.0	049.65	046.71	295.00	000.00	0	001.00	00123.3030
0002450.1	049.66	046.72	295.00	000.00	0	001.00	00123.3900
0002451.3	049.67	046.73	295.00	000.00	0	001.00	00123.4750
0002452.4	049.69	046.74	295.00	000.00	0	001.00	00123.5600
0002453.5	049.71	046.75	295.00	000.00	0	001.00	00123.6460
0002454.6	049.72	046.76	295.00	000.00	0	001.00	00123.7330
0002455.7	049.74	046.77	295.00	000.00	0	001.00	00123.8160
0002456.8	049.75	046.78	295.00	000.00	0	001.00	00123.9160
0002457.9	049.77	046.79	295.00	000.00	0	001.00	00123.9870
0002459.0	049.78	046.80	295.00	000.00	0	001.00	00124.0730
0002460.1	049.79	046.81	295.00	000.00	0	001.00	00124.1570
0002461.2	049.81	046.82	295.00	000.00	0	001.00	00124.2450
0002462.3	049.82	046.83	295.00	000.00	0	001.00	00124.3290
0002463.4	049.84	046.84	295.00	000.00	0	001.00	00124.4140
0002464.5	049.85	046.85	295.00	000.00	0	001.00	00124.4980
0002465.6	049.87	046.86	295.00	000.00	0	001.00	00124.5850
0002466.7	049.89	046.88	295.00	000.00	0	001.00	00124.6700
0002467.8	049.91	046.88	295.00	000.00	0	001.00	00124.7540
0002468.9	049.92	046.90	295.00	000.00	0	001.00	00124.8390
0002470.0	049.93	046.90	295.00	000.00	0	001.00	00124.9230
0002471.1	049.95	046.91	295.00	000.00	0	001.00	00125.0090
0002472.2	049.96	046.92	295.00	000.00	0	001.00	00125.0940
0002473.3	049.98	046.93	295.00	000.00	0	001.00	00125.1800
0002474.4	049.99	046.94	295.00	000.00	0	001.00	00125.2650
0002475.5	050.01	046.95	295.00	000.00	0	001.00	00125.3500
0002476.6	050.02	046.96	295.00	000.00	0	001.00	00125.4330
0002477.7	050.04	046.97	295.00	000.00	0	001.00	00125.5200
0002478.8	050.06	046.98	295.00	000.00	0	001.00	00125.6040
0002479.9	050.07	046.99	295.00	000.00	0	001.00	00125.6890
0002481.0	050.08	047.00	295.00	000.00	0	001.00	00125.7740
0002482.1	050.10	047.01	295.00	000.00	0	001.00	00125.8590
0002483.3	050.12	047.02	295.00	000.00	0	001.00	00125.9420
0002484.4	050.13	047.02	295.00	000.00	0	001.00	00126.0280
0002485.5	050.16	047.04	295.00	000.00	0	001.00	00126.1110
0002486.5	050.17	047.05	295.00	000.00	0	001.00	00126.1960
0002487.6	050.19	047.05	295.00	000.00	0	001.00	00126.2800
0002488.7	050.20	047.06	295.00	000.00	0	001.00	00126.3660
0002489.8	050.22	047.07	295.00	000.00	0	001.00	00126.4500
0002490.9	050.23	047.08	295.00	000.00	0	001.00	00126.5350
0002492.1	050.25	047.09	295.00	000.00	0	001.00	00126.6200
0002493.1	050.26	047.10	295.00	000.00	0	001.00	00126.7040
0002494.2	050.28	047.11	295.00	000.00	0	001.00	00126.7890
0002495.3	050.30	047.12	295.00	000.00	0	001.00	00126.8720
0002496.5	050.31	047.13	295.00	000.00	0	001.00	00126.9580
0002497.6	050.33	047.14	295.00	000.00	0	001.00	00127.0420
0002498.7	050.34	047.15	295.00	000.00	0	001.00	00127.1270
0002499.8	050.37	047.16	295.00	000.00	0	001.00	00127.2100
0002500.9	050.37	047.17	295.00	000.00	0	001.00	00127.2960
0002502.0	050.39	047.17	295.00	000.00	0	001.00	00127.3810
0002503.1	050.40	047.18	295.00	000.00	0	001.00	00127.4640
0002504.2	050.42	047.20	295.00	000.00	0	001.00	00127.5490
0002505.3	050.43	047.20	295.00	000.00	0	001.00	00127.6320
0002506.4	050.45	047.21	295.00	000.00	0	001.00	00127.7170
0002507.5	050.47	047.23	295.00	000.00	0	001.00	00127.8010
0002508.6	050.48	047.23	295.00	000.00	0	001.00	00127.8850
0002509.7	050.49	047.25	295.00	000.00	0	001.00	00127.9690
0002510.8	050.51	047.26	295.00	000.00	0	001.00	00128.0530
0002511.9	050.52	047.27	295.00	000.00	0	001.00	00128.1380
0002513.0	050.54	047.28	295.00	000.00	0	001.00	00128.2210
0002514.1	050.56	047.28	295.00	000.00	0	001.00	00128.3050
0002515.3	050.57	047.30	295.00	000.00	0	001.00	00128.3880
0002516.4	050.59	047.30	295.00	000.00	0	001.00	00128.4750
0002517.5	050.61	047.32	295.00	000.00	0	001.00	00128.5580
0002518.6	050.62	047.33	295.00	000.00	0	001.00	00128.6400
0002519.7	050.63	047.33	295.00	000.00	0	001.00	00128.7250
0002520.8	050.65	047.34	295.00	000.00	0	001.00	00128.8080
0002521.9	050.67	047.35	295.00	000.00	0	001.00	00128.8920
0002523.0	050.68	047.37	295.00	000.00	0	001.00	00128.9760
0002524.1	050.70	047.37	295.00	000.00	0	001.00	00129.0620
0002525.2	050.71	047.38	295.00	000.00	0	001.00	00129.1450
0002526.3	050.72	047.39	295.00	000.00	0	001.00	00129.2270
0002527.4	050.74	047.40	295.00	000.00	0	001.00	00129.3100
0002528.5	050.76	047.41	295.00	000.00	0	001.00	00129.3940
0002529.6	050.77	047.42	295.00	000.00	0	001.00	00129.4790
0002530.7	050.78	047.42	295.00	000.00	0	001.00	00129.5620
0002531.8	050.80	047.44	295.00	000.00	0	001.00	00129.6460
0002532.9	050.81	047.45	295.00	000.00	0	001.00	00129.7270
0002534.0	050.83	047.46	295.00	000.00	0	001.00	00129.8120
0002535.1	050.85	047.46	295.00	000.00	0	001.00	00129.8960
0002536.2	050.86	047.47	295.00	000.00	0	001.00	00129.9800
0002537.3	050.87	047.48	295.00	000.00	0	001.00	00130.0630
0002538.4	050.89	047.49	295.00	000.00	0	001.00	00130.1470
0002539.5	050.91	047.50	295.00	000.00	0	001.00	00130.2300
0002540.6	050.93	047.51	295.00	000.00	0	001.00	00130.3130
0002541.7	050.94	047.52	295.00	000.00	0	001.00	00130.3970
0002542.8	050.95	047.53	295.00	000.00	0	001.00	00130.4800
0002544.0	050.97	047.53	295.00	000.00	0	001.00	00130.5630
0002545.1	050.98	047.55	295.00	000.00	0	001.00	00130.6470
0002546.2	051.00	047.55	295.00	000.00	0	001.00	00130.7300
0002547.3	051.02	047.56	295.00	000.00	0	001.00	00130.8120
0002548.4	051.03	047.58	295.00	000.00	0	001.00	00130.8950
0002549.5	051.05	047.58	295.00	000.00	0	001.00	00130.9920
0002550.7	051.06	047.59	295.00	000.00	0	001.00	00131.0740
0002551.8	051.08	047.60	295.00	000.00	0	001.00	00131.1580
0002552.9	051.09	047.61	295.00	000.00	0	001.00	00131.2280
0002553.9	051.11	047.62	295.00	000.00	0	001.00	00131.3110
0002555.0	051.13	047.62	295.00	000.00	0	001.00	00131.3930
0002556.1	051.14	047.64	295.00	000.00	0	001.00	00131.4760
0002557.2	051.16	047.64	295.00	000.00	0	001.00	00131.5730
0002558.4	051.17	047.66	295.00	000.00	0	001.00	00131.6560
